"Day","CAD_AUD","CHF_AUD","CNY_AUD","EUR_AUD","GBP_AUD","INR_AUD","JPY_AUD","NZD_AUD","PLN_AUD","USD_AUD","ZAR_AUD"
14859,0.9489,0.9258,6.2164,0.71215,0.5952,42.602001,77.110001,1.2673,2.7954,0.916758,6.6188
14860,0.9539,0.9201,6.1909,0.7179,0.5931,42.643002,76.227402,1.268,2.827,0.910581,6.6125
14861,0.9519,0.9281,6.2218,0.7209,0.59313,42.673,77.040001,1.2709,2.8386,0.918274,6.634
14862,0.9537,0.9366,6.2544,0.727,0.598,42.765999,77.459999,1.2727,2.862,0.92302,6.6403
14865,0.9587,0.9471,6.2779,0.7302,0.6042,42.894001,78.32,1.2734,2.8727,0.929195,6.6548
14866,0.9601,0.941,6.3069,0.7255,0.6053,43.182999,78.139999,1.2783,2.8531,0.933794,6.6426
14867,0.9644,0.9349,6.3353,0.7229,0.6049,43.577999,78.010002,1.2813,2.8353,0.940026,6.6517
14868,0.9624,0.9404,6.3095,0.7211,0.6002,43.383999,80.419998,1.2898,2.837,0.938967,6.6582
14869,0.9602,0.95,6.2767,0.7155,0.59888,43.193001,80.330002,1.291,2.8283,0.936154,6.6807
14872,0.9675,0.9461,6.2887,0.7185,0.5991,42.946999,80.330002,1.2902,2.8439,0.937647,6.6855
14873,0.9744,0.9504,6.3405,0.7241,0.6085,43.186001,81.099998,1.2973,2.8506,0.946432,6.7343
14874,0.9785,0.951,6.3221,0.7192,0.6107,43.202,81.149002,1.30151,2.8346,0.953562,6.7255
14875,0.9819,0.9397,6.3711,0.7115,0.6091,43.445,80.510002,1.3017,2.808,0.953016,6.7015
14876,0.9817,0.9357,6.3675,0.7131,0.60568,43.139999,80.250298,1.3022,2.8271,0.949848,6.6965
14879,0.9836,0.9454,6.4251,0.7126,0.60661,43.396,80.970001,1.3048,2.8165,0.960892,6.7329
14880,0.9884,0.9457,6.4262,0.7141,0.60694,43.291,80.864799,1.3069,2.818,0.959969,6.7212
14881,0.9958,0.9438,6.4591,0.7123,0.61178,43.585999,81.108902,1.3078,2.8257,0.967118,6.7156
14882,1,0.9463,6.4691,0.7111,0.61338,43.332001,81.139999,1.316,2.8272,0.969368,6.743
14883,0.994,0.9488,6.4284,0.7077,0.6133,42.950001,80.597,1.315,2.8041,0.964413,6.7068
14886,0.9907,0.9479,6.4744,0.7051,0.61414,43.217999,80.949997,1.3056,2.7757,0.971723,6.7262
14887,0.9888,0.9394,6.4658,0.7069,0.6111,43.018002,80.754997,1.3081,2.801,0.967024,6.7615
14888,0.9866,0.9383,6.4887,0.7022,0.611,43.144001,80.820999,1.2978,2.7681,0.971817,6.6953
14889,0.9871,0.9394,6.5195,0.7011,0.61556,43.146,81.003998,1.298,2.778,0.976467,6.6917
14890,0.9994,0.9484,6.558,0.70522,0.6185,43.285,80.904999,1.3077,2.8012,0.982511,6.7516
14893,0.9996,0.951,6.5608,0.7076,0.62049,43.806,80.952003,1.3076,2.8032,0.989511,6.7567
14894,0.9963,0.9486,6.4451,0.7086,0.61921,43.657001,80.749001,1.3086,2.8003,0.984252,6.7543
14895,0.9965,0.9439,6.5362,0.7087,0.6238,43.889999,80.68,1.3028,2.8003,0.98668,6.7395
14896,0.994,0.949,6.589,0.7096,0.6231,43.917999,81.079002,1.3081,2.7682,0.991375,6.7524
14897,0.9974,0.9465,6.5857,0.70564,0.62054,43.758999,80.910004,1.3074,2.749,0.993345,6.7322
14900,1.0012,0.9474,6.5709,0.7081,0.61866,43.68,80.419998,1.311,2.7587,0.989022,6.7251
14901,1.006,0.9485,6.5743,0.7097,0.6224,43.882999,80.336998,1.3088,2.7828,0.989609,6.7956
14902,1.0024,0.9419,6.4808,0.70651,0.61817,42.949001,79.129997,1.3026,2.7967,0.97078,6.7587
14903,1.0074,0.9476,6.5398,0.7055,0.6217,43.596001,79.860001,1.309,2.7884,0.985804,6.8319
14904,1.0037,0.9468,6.5216,0.70305,0.62263,43.257,79.563004,1.3102,2.7909,0.978857,6.828
14907,1.0097,0.9611,6.5182,0.7052,0.6273,43.769001,79.959999,1.3157,2.7941,0.983671,6.8147
14908,1.0088,0.9617,6.5932,0.71,0.63,43.888,79.977303,1.3167,2.7869,0.990099,6.8465
14909,1.009,0.9702,6.5622,0.7115,0.622,43.701,80.216003,1.3165,2.7942,0.986388,6.8376
14910,0.9996,0.9623,6.4884,0.7059,0.6163,43.166,79.431602,1.3022,2.7939,0.972763,6.8707
14911,0.9996,0.9623,6.4884,0.7059,0.6163,43.166,79.431602,1.3022,2.7939,0.972763,6.8707
14914,1.004,0.9688,6.5263,0.7059,0.6146,43.729,79.303596,1.2872,2.7967,0.98668,6.8686
14915,1.0007,0.9802,6.584,0.7104,0.61549,43.721001,79.632004,1.288,2.817,0.988631,6.8925
14916,1.0071,0.9779,6.6591,0.71149,0.6229,44.145,80.550003,1.2945,2.8053,0.999001,6.8718
14917,1.0122,0.9753,6.6413,0.7103,0.6227,44.380001,81.356003,1.2758,2.7752,1.003935,6.8939
14918,1.018,0.9724,6.7415,0.71347,0.6237,44.605,81.980003,1.2773,2.7803,1.015703,6.8963
14921,1.0158,0.9758,6.7364,0.7217,0.627,44.509998,82.454002,1.2818,2.8215,1.016425,6.8877
14922,1.0144,0.9772,6.7677,0.7285,0.6268,44.848999,81.93,1.2847,2.8634,1.010397,6.9094
14923,1.0111,0.9729,6.7039,0.7293,0.62761,44.712002,81.948997,1.2934,2.8458,1.004813,6.9034
14924,1.0045,0.9746,6.6254,0.7292,0.6228,44.478001,82.574997,1.2841,2.8334,1.004601,6.935
14925,1.0002,0.9724,6.6082,0.7312,0.61839,44.094002,82.112999,1.28105,2.8705,0.996413,6.8997
14928,0.9988,0.9676,6.5522,0.7223,0.613,44.091999,81.561996,1.27535,2.8484,0.989022,6.8694
14929,0.9927,0.9686,6.5385,0.7244,0.61302,44.424,81.769997,1.2726,2.8417,0.983574,6.8539
14930,0.9973,0.9723,6.4753,0.7231,0.6142,44.09,81.379997,1.2698,2.8665,0.975991,6.8725
14931,1.0039,0.9721,6.507,0.7241,0.6164,44.299999,81.581703,1.2717,2.8612,0.98174,6.8725
14932,1.0082,0.9859,6.5373,0.7249,0.61687,44.672001,82.735001,1.2699,2.8482,0.990589,6.8991
14935,1.0058,0.9823,6.5138,0.7202,0.6186,44.740002,82.628998,1.2674,2.8327,0.990197,6.9025
14936,1.0053,0.9743,6.5435,0.7253,0.6186,44.796001,82.167999,1.2789,2.8594,0.986582,6.9011
14937,0.9952,0.9708,6.4592,0.7279,0.6166,44.362,81.099998,1.2806,2.8933,0.974659,6.9121
14938,0.9938,0.9787,6.5356,0.737,0.6234,44.772999,82.237999,1.2917,2.9196,0.985028,6.9433
14939,0.9855,0.9771,6.4748,0.7322,0.6199,44.643002,81.720299,1.284,2.9114,0.977326,6.8659
14942,0.9839,0.9687,6.4275,0.7298,0.6194,44.047001,81.281998,1.2853,2.9334,0.965997,6.869
14943,0.9788,0.9614,6.382,0.7332,0.6178,44.096001,80.945,1.29,2.9953,0.960707,6.8517
14944,0.9839,0.9618,6.4064,0.7382,0.6161,43.881001,80.239998,1.2929,2.9673,0.959785,6.8093
14945,0.9831,0.9681,6.4339,0.7358,0.6184,43.757999,81.251999,1.2904,2.9402,0.966184,6.7807
14946,0.9802,0.9696,6.5015,0.7393,0.6264,44.040001,81.769997,1.2912,2.9445,0.976944,6.7416
14949,0.9944,0.9668,6.5706,0.7393,0.629,44.620998,82.093903,1.2955,2.9411,0.991965,6.7962
14950,0.9938,0.9704,6.5492,0.7438,0.629,44.344002,81.698196,1.2978,2.9787,0.988631,6.8044
14951,0.9938,0.9707,6.5556,0.742,0.624,43.926998,82.072998,1.299,2.9867,0.982994,6.7926
14952,0.9893,0.965,6.5037,0.73866,0.6196,44.050999,82.337997,1.3098,2.9746,0.97924,6.7689
14953,0.994,0.9673,6.5166,0.743,0.6237,44.334,82.497002,1.3134,2.9956,0.984349,6.7506
14956,0.994,0.9658,6.5523,0.7454,0.6228,44.284,82.622002,1.3162,2.9986,0.984155,6.7344
14957,1.0023,0.9629,6.6178,0.7425,0.6271,44.671001,83,1.3233,2.9659,0.995025,6.7958
14958,1.0026,0.9574,6.639,0.7463,0.63246,44.832001,83.547997,1.3278,2.9737,0.997407,6.8061
14959,0.9907,0.9546,6.5979,0.7463,0.6343,44.633999,83.181,1.3323,2.9711,0.987167,6.7645
14960,0.9945,0.954,6.5639,0.747,0.63278,44.623001,83.099998,1.3354,2.974,0.989413,6.763
14963,1,0.95812,6.5581,0.7505,0.63682,44.650002,82.949997,1.3426,2.9847,0.988142,6.7398
14964,1.0104,0.9573,6.6111,0.7565,0.6401,44.970001,83.150002,1.3404,3.0245,0.992851,6.7903
14965,1.0136,0.9545,6.6435,0.761,0.64424,45.034,83.486603,1.3411,3.042,0.996612,6.805
14966,1.0117,0.95,6.613,0.7616,0.6484,44.957001,83.419998,1.3448,3.0352,0.9994,6.7764
14967,1.013,0.9609,6.6447,0.7647,0.6498,45.242001,83.322502,1.3433,3.0299,1.004298,6.7701
14970,1.0104,0.9634,6.497,0.7646,0.6489,45.215,82.919998,1.3386,3.029,1.00033,6.7393
14971,1.0113,0.9641,6.6347,0.7625,0.6512,45.303001,83.219002,1.3398,3.0287,1.005803,6.7579
14972,1.0112,0.9606,6.6896,0.7713,0.6573,45.401001,83.091003,1.3362,3.071,1.009581,6.7344
14973,1.017,0.9604,6.7011,0.7691,0.6561,45.707001,82.989998,1.3262,3.0498,1.017398,6.7485
14974,1.0151,0.949,6.6737,0.7632,0.6579,45.551998,82.769997,1.3158,3.0223,1.015775,6.7227
